c1,state,county,hbp,chd,dm,ob,hc,ckd,hpsa,aqi,cold_wave,heat_wave,ice_storm,winter_weather,enviro_hazard,lead_paint,low_income,access_healthy_food,percent_area_parks,respiratory_hazard,road_noise,traffic_proximity_volume,vehicles_available,walkability,walkability_to_transit,minority_proportion,fam_bel_pov,vacancy,property,gini_index,diffusion_score,party,metro,farming,mining,manufacturing,government,recreation,nonspecialized,low_education,low_employment,pop_loss,retirement_dest,persistent_poverty,persistent_related_child_poverty,pct_dem_lead_2000,pct_dem_lead_2004,pct_dem_lead_2008,pct_dem_lead_2012,pct_dem_lead_2016,pct_dem_lead_2020,change_2000_to_2004,change_2004_to_2008,change_2008_to_2012,change_2012_to_2016,change_2016_to_2020,total_magnitude_of_change,cumulative_change,volatility,change_2000_to_2020,d_2004_2000,d_2008_2004,d_2012_2008,d_2016_2012,d_2020_2016,d_2020_2000,d_average,dem_land,min_prop
656,pa,luzerne,0.172680412,0.20754717,0.384615385,0.514734774,0.649006623,0.421875,0.022781775,0.401443154,0.1192,0.0805,0.1317,0.1162,0.1133,0.410890003,0.495827674,0.453536549,0.06862955,0.386128315,1,0.398161037,0.083961093,0.807259074,0.736842105,0.47737837,0.060464459,0.076844691,0.108506813,0.805726001,0.307616374,0.71935375,0,0,0,0,1,0,0,0,0,0,0,0,0,0.21177325,0.186297597,0.27609744,0.266803451,0.336827091,0.362688069,-0.12029684,0.482023627,-0.033661992,0.262454028,0.076778199,0.975214686,0.667297022,0.216181027,-2.742786884,-0.04857951,0.050120067,-0.036011916,-0.242444366,0.050517574,-0.226398155,-0.494864196,1,3
74,tx,mcculloch,0.489690722,0.481132075,0.5,0.721021611,0.858719647,0.53125,0,0.280447026,0,0,0.0647,0.1513,0.0765,0.216006893,0.435400898,0.945281108,0.000642398,0.057313676,0,0.153359288,0.000288625,0.353566959,0.052631579,0.143445581,0.000697837,0.008052043,0.006020887,0.305516741,0.062054652,0.088058951,1,0,0,0,0,0,1,1,1,0,0,1,1,-0.506944444,-0.613547931,-0.616864941,-0.697902636,-0.770030471,-0.772540984,0.210286329,0.005406277,0.131370241,0.103349424,0.003260276,0.453672546,0.453672546,0.078785386,0.590293407,-0.092380673,0.024194714,-0.118833758,-0.038295824,-0.03546476,-0.260780305,0.054918848,1,2
2409,fl,columbia,0.484536082,0.481132075,0.523076923,0.685658153,0.810154525,0.546875,0.003597122,0.520855333,0,0,0.0731,0.052,0.0527,0.15342562,0.646607168,0.977952532,0,0.306918062,0,0.039574135,0.000380306,0.222778473,0.052631579,0.153713361,0.002332011,0.002602129,0.003487649,0.313506592,0.094637224,0.136723872,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.240462789,-0.414664981,-0.494911243,-0.530201342,-0.622069619,-0.270265257,0.724445526,0.19352071,0.071305916,0.173270547,-0.565538569,1.728081268,0.59700413,0.411322231,1.133863449,-0.137567505,0.011499514,-0.029226759,-0.077801771,-0.006872312,-0.239968836,0.148982435,1,2
95,tx,hill,0.306701031,0.245283019,0.426923077,0.715127701,0.728476821,0.421875,0,0.376803942,0,0.107,0.0834,0.0892,0.0883,0.154877006,0.406757372,0.879536254,0.005246253,0.254388798,0.5,0.19133661,0.00284211,0.380475594,0.052631579,0.408334406,0.013969984,0.019188427,0.034069288,0.732011607,0.15371838,0.328020098,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.414453052,-0.49440186,-0.422353444,-0.474469539,-0.450552039,-0.340986981,0.192901966,-0.14572845,0.123394508,-0.050408925,-0.243179585,0.755613434,-0.123020486,0.162680495,0.846520603,-0.090536267,0.005885242,-0.116198413,-0.053280313,-0.02423241,-0.278362155,0.09469308,1,3
830,oh,muskingum,0.512886598,0.594339623,0.515384615,0.756385069,0.841059603,0.59375,0.014388489,0.154875044,0.3123,0.094,0.169,0.124,0.0947,0.210848353,0.375564823,0.916450016,0.000428266,0.044539932,0,0.119311467,0.001286929,0.371714643,0.052631579,0.052882216,0.002782513,0.004503685,0.014281409,0.092439252,0.032446025,0.29924178,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.125007766,-0.116912859,-0.003910125,-0.147765435,-0.384054784,-0.392742854,-0.064755234,-0.966555215,36.79045871,1.599084038,0.022621954,39.44347515,37.38085426,14.68038285,1.798208237,-0.009626707,0.077863455,0.011128723,-0.288603604,-0.043207727,-0.252445877,0.25762707,1,1
520,tx,wise,0.384020619,0.320754717,0.4,0.703339882,0.770419426,0.453125,0.016786571,0.575061598,0,0.0665,0.1007,0.0957,0.124,0.066919533,0.435400537,0.903201438,0.001605996,0.275772707,0,0.137242534,0.003618003,0.336045056,0.052631579,0.13000344,0.014734071,0.046256028,0.027333615,0.38141878,0.151749979,0,0,0,0,0,0,0,1,1,1,0,0,1,1,-0.37653601,-0.544166497,-0.718934214,-0.704043506,-0.72534211,-0.699494098,0.445191119,0.321165888,-0.020712198,0.03025183,-0.035635615,0.85295665,0.740261024,0.197159554,0.742025495,-0.127644494,-0.038398731,-0.116892107,-0.022374637,0.014991591,-0.29031837,0.075284518,1,2
1503,va,roanoke_city,0.412371134,0.20754717,0.480769231,0.654223969,0.649006623,0.515625,0.038369305,0.434178106,0,0.1833,0.1309,0.173,0.1342,0.522757983,0.75326467,0.651477702,0.059528908,0.611653578,1,0.614472091,0.024584082,0.850438048,0.894736842,0.593933507,0.025104455,0.045928487,0.030657697,0.637799626,0.111599962,0.377460267,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.240081384,-0.249628087,0.590578504,0.572630651,0.634668161,-0.210628961,0.039764447,-3.365833552,-0.030390291,0.108337739,-1.331872582,4.876198611,-4.579994239,1.335791337,-2.903602123,-0.037240393,0.172845215,-0.006291416,-0.503635108,0.088667423,-0.285654306,-0.531542718,1,3
1080,sd,day,0.37371134,0.481132075,0.457692308,0.583497053,0.777041943,0.5625,0.009592326,0.520767335,0,0.0941,0,0.0899,0.1556,0.14219288,0.407192422,0.86636444,0.082119914,0.266146096,0,0.11194909,0.001713076,0.409261577,0.157894737,0.234488836,0.001925676,0.00370303,0.010753277,0.509917086,0.191377339,0.382190252,1,0,0,0,0,0,1,0,1,0,0,0,0,-0.18494568,-0.252858582,-0.146092504,-0.195535158,-0.252678471,-0.243543759,0.367204583,-0.422236323,0.338433886,0.292240606,-0.036151524,1.456266921,0.539491228,0.302046871,5.726903439,0.082218856,0.088713013,-0.068347871,-0.299321949,-0.037927154,-0.234665111,0.915373087,1,2
2654,al,covington,0.414948454,0.377358491,0.476923077,0.703339882,0.790286976,0.5,0.037170264,0.402851109,0,0,0.2962,0.1468,0.1395,0.202003326,0.361581041,0.883289037,0.005353319,0.344954808,0.5,0.222678368,0.005151112,0.399874844,0.052631579,0.254263893,0.016942415,0.032453826,0.035898371,0.537751255,0.261834416,0.311676091,1,0,0,0,0,0,1,0,0,0,1,0,0,-0.354005625,-0.353462377,-0.249629235,-0.294090602,-0.374673467,-0.088175007,-0.001534575,-0.293760097,0.178109616,0.274006936,-0.764661725,1.512072948,-0.607839845,0.37521031,1.049697161,-0.194041252,-0.056861069,-0.000208528,-0.099339731,0.001836707,-0.348613888,0.11684721,1,2
3091,ar,phillips,0.572164948,0.566037736,0.6,0.748526523,0.838852097,0.625,0.003597122,0.417898627,0,0.0933,0.268,0.1261,0.1073,0.341608193,0.400723271,0.861849432,0.004603854,0.458091569,0,0.1495476,0.000555179,0.302252816,0.052631579,0.362817887,0.001342673,0.007351469,0.004414663,0.636831438,0.15203563,0.298371377,0,1,0,0,0,0,0,0,0,1,0,0,1,0.01513602,-0.072186434,-0.210175305,-0.267367192,-0.40639453,-0.394308216,-5.769182123,1.91156236,0.272115162,0.51998653,-0.029740348,8.502586523,-3.095258419,2.659576103,-1.157325745,-0.027757153,0.00989444,0.038708866,-0.060287546,-0.316467643,-0.35590905,-0.252205789,1,3
1805,mo,pettis,0.324742268,0.349056604,0.407692308,0.677799607,0.706401766,0.484375,0.014388489,0.261703625,0.2403,0.198,0.1261,0.1681,0.1325,0.231743221,0.613686217,0.78859528,0.005674518,0.170502297,0,0.206547114,0.002928698,0.433667084,0.052631579,0.093630084,0.00626728,0.011718679,0.011149517,0.272770377,0.167268626,0.370778327,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.079181805,-0.151404741,0.031981279,-0.110918625,-0.260440013,-0.26408918,0.912115312,-1.211230369,-4.468236041,1.348027773,0.014011545,7.95362104,-3.40531178,2.086255603,1.034682751,-0.098168954,0.107211798,-0.063104063,-0.181044102,-0.006441051,-0.241546378,0.132189393,1,1
2925,ky,letcher,0.708762887,0.820754717,0.630769231,0.728880157,0.971302428,0.71875,0.002398082,0.436994016,0.2401,0.0741,0.3414,0.2403,0.1189,0.146569293,0.445239156,0.943492991,0.000214133,0.377063269,0,0.068715517,0.000376911,0.25281602,0.052631579,0.055901758,0.001802009,0.007242289,0.007861011,0.119993166,0.034622321,0.199792326,1,0,0,0,0,1,0,0,0,0,1,0,0,-0.014605648,-0.030676085,-0.188836612,-0.331048209,-0.503772003,-0.212150811,1.10028927,5.155825098,0.753093346,0.521748162,-0.578875346,8.109831222,6.95208053,1.964757063,-9.808393478,-0.134627208,-0.266030431,-0.250140458,-0.046273209,0.035536904,-0.661534429,-1.744988084,1,1
1806,mo,ozark,0.389175258,0.396226415,0.457692308,0.699410609,0.763796909,0.5,0.005995204,0.424234424,0.2001,0.1226,0.0896,0.1354,0.0873,0.209134669,0.375343414,0.713245477,0.006316916,0.174806638,0,0.067736767,0.001672329,0.384230288,0.052631579,0.101125918,0.002150927,0.003357292,0.006073228,0.221139059,0.035003433,0.270578277,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.186334642,-0.343676815,-0.212661561,-0.367734583,-0.458930102,-0.445410849,0.844406449,-0.381216447,0.729200998,0.247992773,-0.029458195,2.232274862,1.410925577,0.459196762,1.374096751,-0.036535531,0.055102367,-0.140242815,-0.238570169,-0.033862229,-0.394108385,0.163331404,1,1
,in,fountain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.439701557,-0.124363676,0.213022247,-0.197712466,-0.217427105,-0.007887268,-0.334368259,0.184222221,1,
1043,ia,kossuth,0.260309278,0.320754717,0.561538462,0.693516699,0.688741722,0.609375,0.034772182,0.690689898,0,0.4993,0,0,0.4377,0.374835865,0.530457372,0.657109893,0.009850107,0.502092162,0,0.571173268,0.005495765,0.536295369,0.157894737,0.906912023,0.026813713,0.067991993,0.037542216,0.288081806,0.097193166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.102463973,0.089838623,0.261566203,0.320471931,0.415108856,0.243748128,-0.123217464,1.911511727,0.225203894,0.295304882,-0.412809137,2.968047105,1.895993903,0.807271231,3.182337523,-0.024853405,0.130831569,-0.154358208,-0.239513785,0.054183085,-0.233710751,0.491437793,1,3
2635,fl,jackson,0.538659794,0.566037736,0.526923077,0.63654224,0.898454746,0.609375,0.008393285,0.343629004,0.0946,0,0.2519,0.0587,0.0934,0.163410454,0.31680479,0.953639609,0.001927195,0.178180471,0.5,0.087203022,0.000697794,0.354818523,0.052631579,0.133824389,0.001431007,0.005076881,0.00683095,0.263363411,0.127376629,0.374945434,1,0,0,1,0,0,0,0,0,0,0,0,0,-0.236059256,-0.149983372,-0.150918387,-0.213976321,-0.277391622,-0.127771484,-0.364636766,0.006234121,0.417828045,0.296365976,-0.539382326,1.624447234,-0.183590949,0.368674401,1.793583035,-0.091311246,-0.04978665,-0.009786815,-0.083407879,-0.015488617,-0.249781206,0.257300317,1,2
1845,mo,jefferson,0.461340206,0.405660377,0.519230769,0.78978389,0.768211921,0.515625,0.022781775,0.631379796,0,0,0.137,0.1737,0.1333,0.149522934,0.394873062,0.889448331,0.00503212,0.34676841,0.5,0.182156296,0.003923606,0.404255319,0.052631579,0.149560355,0.01240206,0.017687199,0.020662551,0.379886221,0.187873081,0.210257865,1,0,0,0,0,0,1,1,1,0,0,1,1,-0.387154842,-0.463633046,-0.496870991,-0.539026221,-0.587027363,-0.552774447,0.197539063,0.071690197,0.084841401,0.089051588,-0.058349777,0.501472026,0.384772472,0.081343887,-15.13486862,-0.030042006,0.031272508,-0.152371287,-0.225501537,0.013973196,-0.36266911,-2.582922935,1,2
,oh,darke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.093179703,-0.093264006,0.035814751,-0.082584776,-0.165717125,-0.026708549,-0.332459688,0.126786664,1,
2195,ks,allen,0.466494845,0.301886792,0.496153846,0.746561886,0.701986755,0.515625,0.026378897,0.366684266,0.3043,0.3611,0.2751,0.3297,0.2148,0.302846814,0.548158202,0.807168263,0.030406852,0.383121944,0.5,0.303673576,0.01538203,0.677722153,0.631578947,0.39363862,0.02684463,0.094167956,0.061569332,0.681879178,0.203338597,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0.136085185,0.107846169,0.224281079,0.143639194,0.057215127,0.087242663,-0.20750985,1.079638818,-0.359557235,-0.601674688,0.524818141,2.773198733,0.435715186,0.62248513,1.078085542,-0.114908792,0.098384082,-0.039712224,-0.134169295,-0.042748947,-0.233155176,0.14082174,1,3
1936,tn,lincoln,0.512886598,0.547169811,0.473076923,0.754420432,0.900662252,0.59375,0.007194245,0.158922914,0.2318,0.0565,0.1073,0.1063,0.049,0.20627164,0.456159611,0.899349962,0.113811563,0.047571492,0,0.069012767,0.000578948,0.324780976,0.052631579,0.062093784,0.00140009,0.003530161,0.010995765,0.101015187,0.070855731,0.363940466,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.091172762,0.004222298,0.134000488,0.000379699,-0.249835027,-0.276386614,-1.046310962,30.73638589,-0.997166437,-658.9821829,0.106276477,691.8683227,-630.182998,266.7501532,16.04930115,-0.228246808,-0.158201516,-0.069250457,-0.096773267,-0.012167024,-0.564639091,2.58077693,1,1
1821,mo,wayne,0.479381443,0.41509434,0.519230769,0.740667976,0.805739514,0.5,0.007194245,0.377155931,0,0.061,0.0547,0.0898,0.0937,0.201555033,0.374240325,0.926358552,0.009528908,0.264165061,0,0.114339779,0.000684212,0.347934919,0.052631579,0.158947254,0.004597772,0.007660813,0.007173622,0.350011049,0.153121939,0.239639924,1,0,0,0,0,0,1,0,1,0,0,0,0,0.10706272,-0.103909562,-0.215696696,-0.289265432,-0.465473592,-0.499932787,-1.970548493,1.07581181,0.341074931,0.60915734,0.074030396,4.07062297,0.129525984,1.05166176,3.297038794,-0.105032302,0.018613746,-0.095223129,-0.310427219,-0.048604861,-0.540673733,0.459394157,1,2
1968,tn,white,0.487113402,0.5,0.661538462,0.895874263,0.721854305,0.734375,0,0.17467441,0.3366,0.0814,0.1429,0.1333,0.0669,0.432470026,0.807841074,0.841307296,0,0.159362869,0,0,0.000254669,0.344180225,0.052631579,0.913340912,0.000848004,0.000846147,0.001276228,0.320488315,0.059360902,0.876075639,0,0,0,0,0,0,1,0,1,0,0,0,1,0.587185726,0.657309942,0.740331492,0.734931009,0.573885848,0.644654088,0.119424251,0.126305027,-0.007294681,-0.219129631,0.12331414,0.595467731,0.142619106,0.133734404,-8.996861458,-0.196531162,-0.165018618,-0.089116879,-0.220767036,-0.034429375,-0.705863059,-1.617120743,1,3
1046,ia,cerro_gordo,0.260309278,0.367924528,0.392307692,0.534381139,0.666666667,0.515625,0.035971223,0.377331925,0,0.0193,0,0.0732,0.2617,0.314745634,0.513498915,0.653413493,0.051070664,0.326352052,0,0.265442504,0.006626497,0.66583229,0.578947368,0.268872038,0.014270319,0.035392594,0.030860929,0.601183441,0.302208823,0.703415968,1,0,0,0,1,0,0,1,1,0,0,0,1,0.029157436,0.187360708,0.282125316,0.272002784,0.250261621,0.334064466,5.42582939,0.505786984,-0.035879558,-0.079929928,0.334860951,6.382286812,6.150667838,2.109460123,-2.31855464,-0.027416192,0.109983124,-0.074553214,-0.210409462,-0.089280568,-0.291676313,-0.435038477,1,2
1907,il,christian,0.43556701,0.481132075,0.438461538,0.711198428,0.80794702,0.546875,0.005995204,0.198609644,0.2273,0.1075,0.0843,0.0983,0.0776,0.203518299,0.445167685,0.998836342,0.008672377,0.044627352,0,0.100804025,0.000782684,0.333541927,0.052631579,0.060325819,0.001881509,0.002674916,0.008379517,0.126071822,0.042447766,0.463585252,0,1,0,1,0,0,0,0,0,0,0,0,0,-0.018931629,-0.035562633,0.206272189,0.16129405,-0.055369336,-0.097182161,0.878477153,-6.800250817,-0.21805237,-1.343281949,0.755162124,9.995224413,-6.727945859,2.841981888,7.927902699,-0.142085448,0.128869399,-0.167485774,-0.19310151,-0.022296609,-0.396099925,1.255300403,1,1
155,tx,wood,0.762886598,0.716981132,0.719230769,0.848722986,0.85209713,0.78125,0.005995204,0.478792679,0,0.131,0.1004,0.0783,0.08,0.416383967,0.53729503,0.877263921,0.025910064,0.74006075,0,0.08104052,0.000911716,0.307259074,0.052631579,0.558445061,0.003409683,0.010181057,0.006413038,0.676790267,0.100188949,0,0,0,0,0,0,0,1,1,1,0,0,1,1,-0.10555644,-0.128205128,-0.105978658,-0.094325609,-0.135181436,-0.157902736,0.214564721,-0.173366467,-0.109956564,0.433136105,0.168080029,1.099103886,0.532457825,0.222413989,0.600771666,-0.093466841,-0.022869268,-0.0999448,-0.055467863,0.015715489,-0.256033272,0.0574564,1,3
2503,nd,kidder,0.721649485,0.566037736,0.626923077,0.762278978,0.858719647,0.625,0.007194245,0.617740232,0,0.0657,0.0391,0.1039,0.1102,0.230240965,0.419916142,0.924133714,0.000214133,0.476901763,0,0.085988646,0.000874365,0.261576971,0.052631579,0.310423643,0.002111177,0.012692203,0.007976734,0.543939997,0.08567784,0.278354295,1,0,0,0,0,0,1,0,0,0,0,0,1,-0.183496826,-0.329982339,-0.296831637,-0.290525114,-0.413776016,-0.430307593,0.798299981,-0.100462049,-0.021246129,0.424234931,0.039952961,1.384196052,1.140779696,0.337378937,0.568102479,0.091583453,0.07385619,-0.090457104,-0.318138838,-0.003496336,-0.246652633,0.053574972,1,3
,in,fayette,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.861637712,-0.035257019,0.16969426,-0.112807103,-0.312712878,-0.063074075,-0.354156822,0.25124681,1,
2634,fl,holmes,0.309278351,0.349056604,0.411538462,0.550098232,0.737306843,0.484375,0.067146283,0.308518127,0.4104,0,0.2674,0.0712,0.1573,0.177137416,0.433523064,0.814837481,0.036188437,0.168747963,0.5,0.224374869,0.010050951,0.58698373,0.368421053,0.168501036,0.016306412,0.05812028,0.0532671,0.402092932,0.190181697,0.634987856,1,0,0,1,1,0,0,0,0,0,0,0,0,-0.088399083,-0.005932599,0.139117089,0.124702418,0.142039771,-0.028978331,-0.932888457,-24.44960327,-0.103615383,0.1390298,-1.204015616,26.82915253,-26.55109293,9.582703095,1.059193492,-0.17122592,-0.096025348,-0.032983106,-0.095251128,-0.010431248,-0.40591675,0.108879454,1,2
731,ny,herkimer,0.322164948,0.377358491,0.365384615,0.544204322,0.719646799,0.484375,0.002398082,0.194297782,0.1137,0,0.0637,0.1262,0.0933,0.155975481,0.406109006,0.874165335,0.0375803,0.036295748,0,0.077058457,0.002127338,0.476220275,0.210526316,0.055710596,0.002738347,0.014056956,0.014995786,0.16302842,0.071785127,0.734010703,0,0,0,0,0,1,0,0,0,0,0,0,0,0.117576423,0.22979166,0.396598749,0.379664797,0.299084469,0.40332709,0.954402542,0.725905756,-0.042697946,-0.212240713,0.348539064,2.283786022,1.773908703,0.442000379,3.35383296,-0.06771484,0.044239171,0.039371144,-0.274651676,0.025967145,-0.232789069,0.520174026,1,1
1827,mo,st_francois,0.515463918,0.481132075,0.523076923,0.724950884,0.847682119,0.53125,0.003597122,0.333421331,0,0,0.0793,0.093,0.0688,0.155636877,0.5890848,0.915941885,0.000321199,0.146034968,0,0.082795021,0.0003854,0.295369212,0.052631579,0.062100256,0.002380595,0.004667455,0.003325309,0.183293031,0.060041895,0.184439548,0,0,0,0,0,0,1,0,1,0,0,0,0,0.164573132,-0.075544174,-0.240241891,-0.350894832,-0.541964622,-0.599206954,-1.45903103,2.180151135,0.460589702,0.544521527,0.105620054,4.749913447,1.831851388,1.16021522,34.95843124,-0.045012388,0.012766295,-0.150065646,-0.257968932,-0.027291333,-0.467572033,5.748476505,1,1
146,tx,san_augustine,0.554123711,0.603773585,0.553846154,0.695481336,0.885209713,0.609375,0.011990408,0.388155579,0,0.1392,0.1326,0.1888,0.1012,0.146628111,0.343974377,0.918087945,0.002569593,0.264637724,0,0.144827849,0.001468593,0.33979975,0.052631579,0.180620304,0.005361859,0.015003184,0.018047939,0.39111351,0.145928482,0.138288065,0,0,1,0,0,0,0,1,0,0,0,0,1,-0.426174013,-0.519640853,-0.542510121,-0.642454923,-0.697922785,-0.682207296,0.21931614,0.044009759,0.184226612,0.086337361,-0.022517518,0.55640739,0.511372353,0.089035627,3.015042067,-0.067887992,-0.078909718,-0.072851948,-0.133886725,-0.026810564,-0.380346954,0.439115822,1,2
3257,ky,trimble,0.546391753,0.660377358,0.576923077,0.825147348,0.898454746,0.671875,0.013189448,0.17001056,0.3069,0,0.1362,0.2141,0.0963,0.190320704,0.617331971,0.848757307,0.101713062,0.059685879,0,0.069337205,0.0016944,0.318523154,0.052631579,0.053230286,0.005953695,0.002793194,0.014752481,0.120456983,0.045257052,0.324249952,1,0,0,0,0,0,1,0,0,0,0,0,0,0.027762354,-0.007310558,0.048259765,-0.048133886,-0.317872881,-0.347767336,-1.263326304,-7.601379039,-1.997391637,5.603931356,0.094045316,16.56007365,-5.164120309,4.229557742,1.408676028,-0.025604544,0.040463667,-0.021529159,-0.278569013,-0.014693272,-0.299932301,0.184790611,1,1
2145,ks,ness,0.463917526,0.462264151,0.476923077,0.705304519,0.78807947,0.53125,0,0.21717705,0.2851,0.1476,0.1588,0.2094,0.128,0.244195252,0.545348982,0.715989858,0.005353319,0.046556527,0,0.104999964,0.000308999,0.414267835,0.052631579,0.068654904,0.001470757,0.003848603,0.006135792,0.115679911,0.020516505,0.300926619,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.292732666,-0.306335493,-0.106109325,-0.214726368,-0.420697859,-0.282898442,0.046468429,-0.653617269,1.023633348,0.959227749,-0.327549604,3.010496399,1.048162654,0.675999661,0.422859818,-0.011034526,-0.038160831,-0.084320873,-0.046861842,-0.053366922,-0.233744994,0.031519134,1,1
1830,mo,miller,0.453608247,0.358490566,0.473076923,0.734774067,0.799116998,0.453125,0.010791367,0.382875748,0.1016,0.0449,0.0447,0.0585,0.064,0.102441126,0.503145794,0.928428949,0.025481799,0.190835679,0,0.05816314,0.000606113,0.302252816,0.052631579,0.083019679,0.003409683,0.006878355,0.008949547,0.221872609,0.087863014,0.272701458,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.023303741,-0.239408804,-0.316776236,-0.369450665,-0.465900528,-0.44047384,9.273406375,0.323160344,0.166282769,0.2610629,-0.054575357,10.07848774,9.969337031,3.642025384,1.2540977,-0.155103222,0.078757115,-0.126495019,-0.165619805,0.002794155,-0.365666777,0.148071811,1,1
2280,ia,appanoose,0.353092784,0.339622642,0.403846154,0.536345776,0.728476821,0.46875,0.014388489,0.407162971,0.1027,0,0,0,0.1322,0.050273903,0.296641913,0.86721044,0.062205567,0.15481701,0,0.110714778,0.003475388,0.526282854,0.157894737,0.183082264,0.015780826,0.030807024,0.058888884,0.428872805,0.248992029,0,1,0,0,0,0,0,1,0,0,0,0,0,0,-0.329964113,-0.380078804,-0.315851631,-0.377394486,-0.333921796,-0.266648549,0.151879217,-0.168983833,0.194847356,-0.115191641,-0.201464078,0.832366126,-0.13891298,0.16708432,3.354628563,0.03279059,0.024163352,-0.014844518,-0.328009337,0.031832684,-0.254067242,0.51676023,1,2
